date|cpc|User_Base
2022-11-20|45635|2
2022-11-20|45637|392
2022-11-20|45639|23
2022-11-20|45649|3
2022-11-20|45749|22
2022-11-20|45789|2
2022-11-20|45809|28
2022-11-20|45829|1536
2022-11-20|45849|3585
2022-11-20|45889|1066
2022-11-20|46071|2699
2022-11-20|46109|4189
2022-11-20|46189|7
2022-11-20|46191|1
2022-11-20|46229|33
2022-11-20|46231|36
2022-11-21|893|12698
2022-11-21|25609|42
2022-11-21|25814|182
2022-11-21|25828|19
2022-11-21|25857|59
2022-11-21|28428|962
2022-11-21|29158|517
2022-11-21|30088|130
2022-11-21|30710|383
2022-11-21|31036|27
2022-11-21|31192|14
2022-11-21|31581|407
2022-11-21|31690|139
2022-11-21|32680|122
2022-11-21|34394|5
2022-11-21|34409|2990
2022-11-21|34410|2
2022-11-21|34828|2530
2022-11-21|35008|62
2022-11-21|35014|56
2022-11-21|35020|55
2022-11-21|35357|55
2022-11-21|35887|4933
2022-11-21|36211|882
2022-11-21|36268|108
2022-11-21|36394|256
2022-11-21|36649|5
2022-11-21|36827|8955
2022-11-21|37448|2901
2022-11-21|37841|55
2022-11-21|37947|77
2022-11-21|38903|1286
2022-11-21|38904|55
2022-11-21|38941|1770
2022-11-21|38967|209
2022-11-21|39301|15
2022-11-21|39480|1
2022-11-21|39561|1
2022-11-21|39581|30
2022-11-21|39621|9457
2022-11-21|39681|700
2022-11-21|39682|1
2022-11-21|39721|417
2022-11-21|39923|527
2022-11-21|40101|1
2022-11-21|40221|168
2022-11-21|40341|5
2022-11-21|40545|15
2022-11-21|40562|35
2022-11-21|40651|59
2022-11-21|40675|701
2022-11-21|40771|24
2022-11-21|40953|4943
2022-11-21|40962|677
2022-11-21|41029|8213
2022-11-21|41034|40
2022-11-21|41051|16
2022-11-21|41129|1778
2022-11-21|41149|342
2022-11-21|41177|13947
2022-11-21|41181|21462
2022-11-21|41235|653
2022-11-21|41247|57
2022-11-21|41329|22742
2022-11-21|41529|61
2022-11-21|41589|34
2022-11-21|41633|27
2022-11-21|41636|92
2022-11-21|41638|15
2022-11-21|41644|178
2022-11-21|41650|164
2022-11-21|41652|79
2022-11-21|41675|4
2022-11-21|41794|32
2022-11-21|41798|38
2022-11-21|41802|17
2022-11-21|41804|25
2022-11-21|41809|33
2022-11-21|41909|2866
2022-11-21|41949|34388
2022-11-21|42049|7258
2022-11-21|42069|28
2022-11-21|42071|9745
2022-11-21|42073|19
2022-11-21|42076|1461
2022-11-21|42078|10
2022-11-21|42339|3091
2022-11-21|42341|7
2022-11-21|42389|2
2022-11-21|42489|5
2022-11-21|42609|16
2022-11-21|42689|7392
2022-11-21|42709|54
2022-11-21|42911|2894
2022-11-21|43091|12
2022-11-21|43093|13
2022-11-21|43269|10
2022-11-21|43349|80
2022-11-21|43551|9645
2022-11-21|43553|637
2022-11-21|43571|62
2022-11-21|43575|8
2022-11-21|43609|20499
2022-11-21|43611|43
2022-11-21|43613|8494
2022-11-21|43615|21
2022-11-21|43617|18356
2022-11-21|43619|19
2022-11-21|43869|175
2022-11-21|44009|4545
2022-11-21|44051|415
2022-11-21|44169|29
2022-11-21|44409|13153
2022-11-21|44509|459
2022-11-21|44549|1
2022-11-21|44613|4762
2022-11-21|44618|6040
2022-11-21|44620|500
2022-11-21|44629|5729
2022-11-21|44649|5476
2022-11-21|44889|9
2022-11-21|44950|105
2022-11-21|45169|7978
2022-11-21|45300|3295
2022-11-21|45309|52
2022-11-21|45329|1881
2022-11-21|45333|3114
2022-11-21|45335|16063
2022-11-21|45337|2743
2022-11-21|45339|3072
2022-11-21|45341|22
2022-11-21|45343|7653
2022-11-21|45345|765
2022-11-21|45347|15386
2022-11-21|45349|6268
2022-11-21|45351|9330
2022-11-21|45353|57
2022-11-21|45355|278
2022-11-21|45357|3
2022-11-21|45359|48
2022-11-21|45371|51
2022-11-21|45433|14
2022-11-21|45489|1497
2022-11-21|45589|18836
2022-11-21|45629|1539
2022-11-21|45631|1610
2022-11-21|45633|29
2022-11-21|45635|1
2022-11-21|45637|389
2022-11-21|45639|23
2022-11-21|45649|3
2022-11-21|45749|22
2022-11-21|45789|1
2022-11-21|45809|27
2022-11-21|45829|1530
2022-11-21|45849|3564
2022-11-21|45889|1065
2022-11-21|46071|2742
2022-11-21|46109|4161
2022-11-21|46189|6
2022-11-21|46191|1
2022-11-21|46229|32
2022-11-21|46231|38
2022-11-22|893|12685
2022-11-22|25609|42
2022-11-22|25814|182
2022-11-22|25828|19
2022-11-22|25857|59
2022-11-22|28428|963
2022-11-22|29158|517
2022-11-22|30088|130
2022-11-22|30710|383
2022-11-22|31036|27
2022-11-22|31192|13
2022-11-22|31581|406
2022-11-22|31690|138
2022-11-22|32680|122
2022-11-22|34394|5
2022-11-22|34409|2979
2022-11-22|34410|2
2022-11-22|34828|2543
2022-11-22|35008|62
2022-11-22|35014|56
2022-11-22|35020|55
2022-11-22|35357|55
2022-11-22|35887|4954
2022-11-22|36211|886
2022-11-22|36268|108
2022-11-22|36394|255
2022-11-22|36649|5
2022-11-22|36827|8976
2022-11-22|37448|2898
2022-11-22|37841|55
2022-11-22|37947|77
2022-11-22|38903|1286
2022-11-22|38904|55
2022-11-22|38941|1768
2022-11-22|38967|209
2022-11-22|39301|15
2022-11-22|39480|1
2022-11-22|39561|1
2022-11-22|39581|30
2022-11-22|39621|9448
2022-11-22|39681|698
2022-11-22|39682|1
2022-11-22|39721|417
2022-11-22|39923|527
2022-11-22|40101|1
2022-11-22|40221|168
2022-11-22|40341|5
2022-11-22|40545|15
2022-11-22|40562|34
2022-11-22|40651|59
2022-11-22|40675|701
2022-11-22|40771|24
2022-11-22|40953|4932
2022-11-22|40962|677
2022-11-22|41029|8230
2022-11-22|41034|40
2022-11-22|41051|16
2022-11-22|41129|1765
2022-11-22|41149|342
2022-11-22|41177|13925
2022-11-22|41181|21455
2022-11-22|41235|652
2022-11-22|41247|57
2022-11-22|41329|22738
2022-11-22|41529|61
2022-11-22|41589|34
2022-11-22|41633|27
2022-11-22|41636|92
2022-11-22|41638|15
2022-11-22|41644|177
2022-11-22|41650|163
2022-11-22|41652|79
2022-11-22|41675|4
2022-11-22|41794|32
2022-11-22|41798|38
2022-11-22|41802|17
2022-11-22|41804|25
2022-11-22|41809|33
2022-11-22|41909|2860
2022-11-22|41949|34501
2022-11-22|42049|7247
2022-11-22|42069|28
2022-11-22|42071|9749
2022-11-22|42073|19
2022-11-22|42076|1458
2022-11-22|42078|10
2022-11-22|42339|3088
2022-11-22|42341|7
2022-11-22|42389|2
2022-11-22|42489|5
2022-11-22|42609|16
2022-11-22|42689|7396
2022-11-22|42709|54
2022-11-22|42911|2897
2022-11-22|43091|12
2022-11-22|43093|13
2022-11-22|43269|10
2022-11-22|43349|80
2022-11-22|43551|9666
2022-11-22|43553|640
2022-11-22|43571|62
2022-11-22|43575|8
2022-11-22|43609|20487
2022-11-22|43611|43
2022-11-22|43613|8475
2022-11-22|43615|21
2022-11-22|43617|18329
2022-11-22|43619|19
2022-11-22|43869|173
2022-11-22|44009|4546
2022-11-22|44051|414
2022-11-22|44169|29
2022-11-22|44409|13144
2022-11-22|44509|459
2022-11-22|44549|1
2022-11-22|44613|4746
2022-11-22|44618|6038
2022-11-22|44620|512
2022-11-22|44629|5722
2022-11-22|44649|5464
2022-11-22|44889|9
2022-11-22|44950|104
2022-11-22|45169|7978
2022-11-22|45300|3295
2022-11-22|45309|51
2022-11-22|45329|1878
2022-11-22|45333|3106
2022-11-22|45335|16019
2022-11-22|45337|2737
2022-11-22|45339|3067
2022-11-22|45341|22
2022-11-22|45343|7682
2022-11-22|45345|761
2022-11-22|45347|15370
2022-11-22|45349|6276
2022-11-22|45351|9302
2022-11-22|45353|57
2022-11-22|45355|278
2022-11-22|45357|3
2022-11-22|45359|48
2022-11-22|45371|51
2022-11-22|45433|14
2022-11-22|45489|1496
2022-11-22|45589|18847
2022-11-22|45629|1539
2022-11-22|45631|1609
2022-11-22|45633|30
2022-11-22|45637|388
2022-11-22|45639|22
2022-11-22|45649|3
2022-11-22|45749|22
2022-11-22|45789|1
2022-11-22|45809|27
2022-11-22|45829|1524
2022-11-22|45849|3547
2022-11-22|45889|1069
2022-11-22|46071|2780
2022-11-22|46109|4141
2022-11-22|46189|6
2022-11-22|46191|1
2022-11-22|46229|32
2022-11-22|46231|55
2022-11-23|893|12672
2022-11-23|25609|42
2022-11-23|25814|182
2022-11-23|25828|19
2022-11-23|25857|59
2022-11-23|28428|960
2022-11-23|29158|517
2022-11-23|30088|130
2022-11-23|30710|383
2022-11-23|31036|27
2022-11-23|31192|13
2022-11-23|31581|405
2022-11-23|31690|138
2022-11-23|32680|121
2022-11-23|34394|5
2022-11-23|34409|2977
2022-11-23|34410|1
2022-11-23|34828|2543
2022-11-23|35008|62
2022-11-23|35014|56
2022-11-23|35020|54
2022-11-23|35357|55
2022-11-23|35887|4960
2022-11-23|36211|885
2022-11-23|36268|108
2022-11-23|36394|254
2022-11-23|36649|5
2022-11-23|36827|9001
2022-11-23|37448|2897
2022-11-23|37841|55
2022-11-23|37947|76
2022-11-23|38903|1284
2022-11-23|38904|55
2022-11-23|38941|1764
2022-11-23|38967|209
2022-11-23|39301|15
2022-11-23|39480|1
2022-11-23|39561|1
2022-11-23|39581|30
2022-11-23|39621|9442
2022-11-23|39681|697
2022-11-23|39682|1
2022-11-23|39721|417
2022-11-23|39923|525
2022-11-23|40101|1
2022-11-23|40221|168
2022-11-23|40341|5
2022-11-23|40545|15
2022-11-23|40562|34
2022-11-23|40651|59
2022-11-23|40675|701
2022-11-23|40771|24
2022-11-23|40953|4920
2022-11-23|40962|676
2022-11-23|41029|8209
2022-11-23|41034|40
2022-11-23|41051|16
2022-11-23|41129|1751
2022-11-23|41149|342
2022-11-23|41177|13930
2022-11-23|41181|21472
2022-11-23|41235|650
2022-11-23|41247|57
2022-11-23|41329|22745
2022-11-23|41529|61
2022-11-23|41589|34
2022-11-23|41633|27
2022-11-23|41636|92
2022-11-23|41638|15
2022-11-23|41644|177
2022-11-23|41650|161
2022-11-23|41652|78
2022-11-23|41675|4
2022-11-23|41794|32
2022-11-23|41798|38
2022-11-23|41802|17
2022-11-23|41804|25
2022-11-23|41809|33
2022-11-23|41909|2870
2022-11-23|41949|34642
2022-11-23|42049|7248
2022-11-23|42069|28
2022-11-23|42071|9739
2022-11-23|42073|19
2022-11-23|42076|1456
2022-11-23|42078|10
2022-11-23|42339|3088
2022-11-23|42341|7
2022-11-23|42389|2
2022-11-23|42489|5
2022-11-23|42609|16
2022-11-23|42689|7389
2022-11-23|42709|54
2022-11-23|42911|2892
2022-11-23|43091|12
2022-11-23|43093|13
2022-11-23|43269|10
2022-11-23|43349|80
2022-11-23|43551|9673
2022-11-23|43553|644
2022-11-23|43571|62
2022-11-23|43575|8
2022-11-23|43609|20463
2022-11-23|43611|43
2022-11-23|43613|8464
2022-11-23|43615|21
2022-11-23|43617|18288
2022-11-23|43619|19
2022-11-23|43869|173
2022-11-23|44009|4548
2022-11-23|44051|413
2022-11-23|44169|29
2022-11-23|44409|13147
2022-11-23|44509|459
2022-11-23|44549|1
2022-11-23|44613|4727
2022-11-23|44618|6039
2022-11-23|44620|519
2022-11-23|44629|5690
2022-11-23|44649|5453
2022-11-23|44889|8
2022-11-23|44950|104
2022-11-23|45169|7999
2022-11-23|45300|3270
2022-11-23|45309|51
2022-11-23|45329|1875
2022-11-23|45333|3102
2022-11-23|45335|15983
2022-11-23|45337|2734
2022-11-23|45339|3062
2022-11-23|45341|22
2022-11-23|45343|7693
2022-11-23|45345|761
2022-11-23|45347|15353
2022-11-23|45349|6242
2022-11-23|45351|9258
2022-11-23|45353|57
2022-11-23|45355|278
2022-11-23|45357|3
2022-11-23|45359|48
2022-11-23|45371|51
2022-11-23|45433|14
2022-11-23|45489|1487
2022-11-23|45589|18859
2022-11-23|45629|1536
2022-11-23|45631|1609
2022-11-23|45633|30
2022-11-23|45637|388
2022-11-23|45639|23
2022-11-23|45649|3
2022-11-23|45749|22
2022-11-23|45809|27
2022-11-23|45829|1521
2022-11-23|45849|3535
2022-11-23|45889|1074
2022-11-23|46071|2803
2022-11-23|46109|4125
2022-11-23|46189|6
2022-11-23|46191|1
2022-11-23|46229|32
2022-11-23|46231|141
2022-11-24|893|12664
2022-11-24|25609|42
2022-11-24|25814|182
2022-11-24|25828|19
2022-11-24|25857|59
2022-11-24|28428|956
2022-11-24|29158|517
2022-11-24|30088|129
2022-11-24|30710|383
2022-11-24|31036|27
2022-11-24|31192|13
2022-11-24|31581|403
2022-11-24|31690|138
2022-11-24|32680|121
2022-11-24|34394|5
2022-11-24|34409|2975
2022-11-24|34410|1
2022-11-24|34828|2541
2022-11-24|35008|62
2022-11-24|35014|56
2022-11-24|35020|54
2022-11-24|35357|55
2022-11-24|35887|4954
2022-11-24|36211|888
2022-11-24|36268|108
2022-11-24|36394|255
2022-11-24|36649|5
2022-11-24|36827|9015
2022-11-24|37448|2891
2022-11-24|37841|55
2022-11-24|37947|76
2022-11-24|38903|1280
2022-11-24|38904|55
2022-11-24|38941|1764
2022-11-24|38967|209
2022-11-24|39301|15
2022-11-24|39480|1
2022-11-24|39561|1
2022-11-24|39581|30
2022-11-24|39621|9453
2022-11-24|39681|695
2022-11-24|39682|1
2022-11-24|39721|416
2022-11-24|39923|524
2022-11-24|40101|1
2022-11-24|40221|168
2022-11-24|40341|5
2022-11-24|40545|15
2022-11-24|40562|34
2022-11-24|40651|59
2022-11-24|40675|699
2022-11-24|40771|24
2022-11-24|40953|4911
2022-11-24|40962|676
2022-11-24|41029|8190
2022-11-24|41034|40
2022-11-24|41051|16
2022-11-24|41129|1739
2022-11-24|41149|341
2022-11-24|41177|13907
2022-11-24|41181|21447
2022-11-24|41235|647
2022-11-24|41247|57
2022-11-24|41329|22757
2022-11-24|41529|61
2022-11-24|41589|34
2022-11-24|41633|27
2022-11-24|41636|92
2022-11-24|41638|15
2022-11-24|41644|177
2022-11-24|41650|161
2022-11-24|41652|78
2022-11-24|41675|4
2022-11-24|41794|32
2022-11-24|41798|38
2022-11-24|41802|17
2022-11-24|41804|25
2022-11-24|41809|33
2022-11-24|41909|2901
2022-11-24|41949|34720
2022-11-24|42049|7242
2022-11-24|42069|28
2022-11-24|42071|9729
2022-11-24|42073|19
2022-11-24|42076|1450
2022-11-24|42078|10
2022-11-24|42339|3081
2022-11-24|42341|7
2022-11-24|42389|2
2022-11-24|42489|5
2022-11-24|42609|16
2022-11-24|42689|7387
2022-11-24|42709|54
2022-11-24|42911|2873
2022-11-24|43091|12
2022-11-24|43093|13
2022-11-24|43269|10
2022-11-24|43349|79
2022-11-24|43551|9687
2022-11-24|43553|681
2022-11-24|43571|62
2022-11-24|43575|8
2022-11-24|43609|20465
2022-11-24|43611|43
2022-11-24|43613|8453
2022-11-24|43615|21
2022-11-24|43617|18297
2022-11-24|43619|19
2022-11-24|43869|173
2022-11-24|44009|4557
2022-11-24|44051|412
2022-11-24|44169|29
2022-11-24|44409|13160
2022-11-24|44509|458
2022-11-24|44549|1
2022-11-24|44613|4707
2022-11-24|44618|6041
2022-11-24|44620|464
2022-11-24|44629|5678
2022-11-24|44649|5440
2022-11-24|44889|8
2022-11-24|44950|103
2022-11-24|45169|8038
2022-11-24|45300|3253
2022-11-24|45309|51
2022-11-24|45329|1874
2022-11-24|45333|3098
2022-11-24|45335|15951
2022-11-24|45337|2725
2022-11-24|45339|3058
2022-11-24|45341|22
2022-11-24|45343|7698
2022-11-24|45345|760
2022-11-24|45347|15363
2022-11-24|45349|6200
2022-11-24|45351|9227
2022-11-24|45353|57
2022-11-24|45355|278
2022-11-24|45357|3
2022-11-24|45359|48
2022-11-24|45371|51
2022-11-24|45433|14
2022-11-24|45489|1489
2022-11-24|45589|18828
2022-11-24|45629|1534
2022-11-24|45631|1609
2022-11-24|45633|30
2022-11-24|45637|387
2022-11-24|45639|22
2022-11-24|45649|3
2022-11-24|45749|22
2022-11-24|45809|27
2022-11-24|45829|1513
2022-11-24|45849|3518
2022-11-24|45889|1093
2022-11-24|46071|2827
2022-11-24|46109|4104
2022-11-24|46189|6
2022-11-24|46229|32
2022-11-24|46231|211
2022-11-25|893|12643
2022-11-25|25609|42
2022-11-25|25814|182
2022-11-25|25828|19
2022-11-25|25857|59
2022-11-25|28428|948
2022-11-25|29158|516
2022-11-25|30088|129
2022-11-25|30710|383
2022-11-25|31036|27
2022-11-25|31192|13
2022-11-25|31581|402
2022-11-25|31690|138
2022-11-25|32680|121
2022-11-25|34394|5
2022-11-25|34409|2972
2022-11-25|34410|1
2022-11-25|34828|2519
2022-11-25|35008|62
2022-11-25|35014|57
2022-11-25|35020|54
2022-11-25|35357|55
2022-11-25|35869|1
2022-11-25|35871|2
2022-11-25|35872|1
2022-11-25|35887|4910
2022-11-25|36211|882
2022-11-25|36268|108
2022-11-25|36394|254
2022-11-25|36649|5
2022-11-25|36827|8994
2022-11-25|37448|2888
2022-11-25|37841|55
2022-11-25|37947|76
2022-11-25|38903|1280
2022-11-25|38904|55
2022-11-25|38941|1761
2022-11-25|38967|209
2022-11-25|39301|15
2022-11-25|39480|1
2022-11-25|39561|1
2022-11-25|39581|30
2022-11-25|39582|1
2022-11-25|39621|9479
2022-11-25|39681|695
2022-11-25|39682|1
2022-11-25|39721|415
2022-11-25|39923|521
2022-11-25|40101|1
2022-11-25|40221|166
2022-11-25|40341|5
2022-11-25|40545|15
2022-11-25|40562|34
2022-11-25|40563|1
2022-11-25|40651|58
2022-11-25|40675|698
2022-11-25|40771|24
2022-11-25|40953|4903
2022-11-25|40962|676
2022-11-25|41029|8137
2022-11-25|41034|40
2022-11-25|41051|16
2022-11-25|41129|1733
2022-11-25|41149|339
2022-11-25|41177|13886
2022-11-25|41181|21431
2022-11-25|41235|646
2022-11-25|41247|57
2022-11-25|41329|22711
2022-11-25|41529|61
2022-11-25|41589|34
2022-11-25|41633|27
2022-11-25|41636|92
2022-11-25|41638|15
2022-11-25|41644|177
2022-11-25|41650|161
2022-11-25|41652|78
2022-11-25|41675|4
2022-11-25|41794|32
2022-11-25|41798|38
2022-11-25|41802|17
2022-11-25|41804|25
2022-11-25|41809|33
2022-11-25|41909|2906
2022-11-25|41949|34741
2022-11-25|42049|7227
2022-11-25|42069|28
2022-11-25|42071|9713
2022-11-25|42073|19
2022-11-25|42076|1446
2022-11-25|42078|10
2022-11-25|42339|3075
2022-11-25|42341|7
2022-11-25|42389|2
2022-11-25|42489|5
2022-11-25|42609|16
2022-11-25|42689|7387
2022-11-25|42709|54
2022-11-25|42911|2886
2022-11-25|43091|12
2022-11-25|43093|13
2022-11-25|43269|10
2022-11-25|43349|79
2022-11-25|43551|9700
2022-11-25|43553|641
2022-11-25|43571|62
2022-11-25|43575|8
2022-11-25|43609|20421
2022-11-25|43611|42
2022-11-25|43613|8428
2022-11-25|43615|21
2022-11-25|43617|18283
2022-11-25|43619|19
2022-11-25|43869|172
2022-11-25|44009|4564
2022-11-25|44051|412
2022-11-25|44169|29
2022-11-25|44409|13216
2022-11-25|44509|458
2022-11-25|44549|1
2022-11-25|44613|4688
2022-11-25|44618|6044
2022-11-25|44620|399
2022-11-25|44629|5669
2022-11-25|44649|5426
2022-11-25|44889|8
2022-11-25|44950|102
2022-11-25|45169|8059
2022-11-25|45300|3218
2022-11-25|45309|50
2022-11-25|45329|1873
2022-11-25|45333|3092
2022-11-25|45335|15899
2022-11-25|45337|2723
2022-11-25|45339|3055
2022-11-25|45341|22
2022-11-25|45343|7715
2022-11-25|45345|757
2022-11-25|45347|15325
2022-11-25|45349|6142
2022-11-25|45351|9165
2022-11-25|45353|57
2022-11-25|45355|278
2022-11-25|45357|3
2022-11-25|45359|48
2022-11-25|45371|51
2022-11-25|45433|14
2022-11-25|45489|1496
2022-11-25|45589|18784
2022-11-25|45629|1531
2022-11-25|45631|1607
2022-11-25|45633|28
2022-11-25|45637|382
2022-11-25|45639|22
2022-11-25|45649|3
2022-11-25|45749|22
2022-11-25|45809|27
2022-11-25|45829|1507
2022-11-25|45849|3506
2022-11-25|45889|1100
2022-11-25|46071|2852
2022-11-25|46109|4083
2022-11-25|46189|6
2022-11-25|46229|32
2022-11-25|46231|268
2022-11-26|893|12671
2022-11-26|25609|42
2022-11-26|25814|182
2022-11-26|25828|19
2022-11-26|25857|59
2022-11-26|28428|947
2022-11-26|29158|516
2022-11-26|30088|129
2022-11-26|30710|383
2022-11-26|31036|27
2022-11-26|31192|13
2022-11-26|31581|401
2022-11-26|31690|138
2022-11-26|32680|121
2022-11-26|34394|5
2022-11-26|34409|2969
2022-11-26|34410|1
2022-11-26|34828|2508
2022-11-26|35008|62
2022-11-26|35014|57
2022-11-26|35020|54
2022-11-26|35357|55
2022-11-26|35869|1
2022-11-26|35871|2
2022-11-26|35872|1
2022-11-26|35887|4905
2022-11-26|36211|878
2022-11-26|36268|108
2022-11-26|36394|254
2022-11-26|36649|5
2022-11-26|36827|9030
2022-11-26|37448|2888
2022-11-26|37841|55
2022-11-26|37947|76
2022-11-26|38903|1280
2022-11-26|38904|54
2022-11-26|38941|1759
2022-11-26|38967|209
2022-11-26|39301|15
2022-11-26|39480|1
2022-11-26|39561|1
2022-11-26|39581|30
2022-11-26|39582|1
2022-11-26|39621|9538
2022-11-26|39681|695
2022-11-26|39682|1
2022-11-26|39721|414
2022-11-26|39923|521
2022-11-26|40101|1
2022-11-26|40221|166
2022-11-26|40341|5
2022-11-26|40545|15
2022-11-26|40562|34
2022-11-26|40563|1
2022-11-26|40651|58
2022-11-26|40675|696
2022-11-26|40771|24
2022-11-26|40953|4898
2022-11-26|40962|675
2022-11-26|41029|8110
2022-11-26|41034|40
2022-11-26|41051|16
2022-11-26|41129|1732
2022-11-26|41149|339
2022-11-26|41177|13905
2022-11-26|41181|21476
2022-11-26|41235|645
2022-11-26|41247|57
2022-11-26|41329|22717
2022-11-26|41529|61
2022-11-26|41589|34
2022-11-26|41633|27
2022-11-26|41636|92
2022-11-26|41638|15
2022-11-26|41644|177
2022-11-26|41650|161
2022-11-26|41652|78
2022-11-26|41675|4
2022-11-26|41794|32
2022-11-26|41798|38
2022-11-26|41802|17
2022-11-26|41804|25
2022-11-26|41809|33
2022-11-26|41909|2923
2022-11-26|41949|34875
2022-11-26|42049|7223
2022-11-26|42069|28
2022-11-26|42071|9708
2022-11-26|42073|19
2022-11-26|42076|1446
2022-11-26|42078|10
2022-11-26|42339|3071
2022-11-26|42341|7
2022-11-26|42389|2
2022-11-26|42489|5
2022-11-26|42609|16
2022-11-26|42689|7423
2022-11-26|42709|54
2022-11-26|42911|2904
2022-11-26|43091|12
2022-11-26|43093|13
2022-11-26|43269|10
2022-11-26|43349|79
2022-11-26|43551|9737
2022-11-26|43553|593
2022-11-26|43571|62
2022-11-26|43575|8
2022-11-26|43609|20460
2022-11-26|43611|42
2022-11-26|43613|8446
2022-11-26|43615|21
2022-11-26|43617|18333
2022-11-26|43619|19
2022-11-26|43869|172
2022-11-26|44009|4575
2022-11-26|44051|412
2022-11-26|44169|29
2022-11-26|44409|13302
2022-11-26|44509|458
2022-11-26|44549|1
2022-11-26|44613|4681
2022-11-26|44618|6071
2022-11-26|44620|332
2022-11-26|44629|5668
2022-11-26|44649|5417
2022-11-26|44889|8
2022-11-26|44950|102
2022-11-26|45169|8092
2022-11-26|45300|3203
2022-11-26|45309|50
2022-11-26|45329|1873
2022-11-26|45333|3088
2022-11-26|45335|15872
2022-11-26|45337|2722
2022-11-26|45339|3054
2022-11-26|45341|22
2022-11-26|45343|7744
2022-11-26|45345|757
2022-11-26|45347|15354
2022-11-26|45349|6089
2022-11-26|45351|9148
2022-11-26|45353|57
2022-11-26|45355|278
2022-11-26|45357|3
2022-11-26|45359|48
2022-11-26|45371|50
2022-11-26|45433|14
2022-11-26|45489|1497
2022-11-26|45589|18821
2022-11-26|45629|1605
2022-11-26|45631|1430
2022-11-26|45633|28
2022-11-26|45637|383
2022-11-26|45639|14
2022-11-26|45649|3
2022-11-26|45749|22
2022-11-26|45809|27
2022-11-26|45829|1507
2022-11-26|45849|3502
2022-11-26|45889|1124
2022-11-26|46071|2889
2022-11-26|46109|4077
2022-11-26|46189|6
2022-11-26|46229|32
2022-11-26|46231|328
2022-11-27|893|12728
2022-11-27|25609|42
2022-11-27|25814|182
2022-11-27|25828|19
2022-11-27|25857|59
2022-11-27|28428|949
2022-11-27|29158|516
2022-11-27|30088|129
2022-11-27|30710|383
2022-11-27|31036|27
2022-11-27|31192|13
2022-11-27|31581|401
2022-11-27|31690|138
2022-11-27|32680|121
2022-11-27|34394|5
2022-11-27|34409|2966
2022-11-27|34410|1
2022-11-27|34828|2507
2022-11-27|35008|62
2022-11-27|35014|57
2022-11-27|35020|54
2022-11-27|35357|55
2022-11-27|35869|1
2022-11-27|35871|2
2022-11-27|35872|1
2022-11-27|35887|4929
2022-11-27|36211|882
2022-11-27|36268|108
2022-11-27|36394|254
2022-11-27|36649|5
2022-11-27|36827|9065
2022-11-27|37448|2885
2022-11-27|37841|55
2022-11-27|37947|76
2022-11-27|38903|1279
2022-11-27|38904|54
2022-11-27|38941|1757
2022-11-27|38967|209
2022-11-27|39301|15
2022-11-27|39480|1
2022-11-27|39561|1
2022-11-27|39581|30
2022-11-27|39582|1
2022-11-27|39621|9596
2022-11-27|39681|695
