date,service_name,tme_category,User_Base
2025-09-24,Rincon Prohibido,Light,557
2025-09-25,La Gruta del Sexo,Light,3823
2025-09-25,Porno Gafas,Light,3215
2025-09-25,Rincon Prohibido,Light,555
2025-09-26,La Gruta del Sexo,Light,3819
2025-09-26,Porno Gafas,Light,3208
2025-09-26,Rincon Prohibido,Light,555
2025-09-27,La Gruta del Sexo,Light,3816
2025-09-27,Porno Gafas,Light,3208
2025-09-27,Rincon Prohibido,Light,555
2025-09-28,La Gruta del Sexo,Light,3815
2025-09-28,Porno Gafas,Light,3202
2025-09-28,Rincon Prohibido,Light,553
2025-09-29,La Gruta del Sexo,Light,3809
2025-09-29,Porno Gafas,Light,3198
2025-09-29,Rincon Prohibido,Light,552
2025-09-30,La Gruta del Sexo,Light,3799
2025-09-30,Porno Gafas,Light,3194
2025-09-30,Rincon Prohibido,Light,551
2025-10-01,La Gruta del Sexo,Light,3792
2025-10-01,Porno Gafas,Light,3189
2025-10-01,Rincon Prohibido,Light,550
2025-10-02,La Gruta del Sexo,Light,3790
2025-10-02,Porno Gafas,Light,3184
2025-10-02,Rincon Prohibido,Light,548
2025-10-03,La Gruta del Sexo,Light,3784
2025-10-03,Porno Gafas,Light,3177
2025-10-03,Rincon Prohibido,Light,545
2025-10-04,La Gruta del Sexo,Light,3783
2025-10-04,Porno Gafas,Light,3177
2025-10-04,Rincon Prohibido,Light,545
2025-10-05,La Gruta del Sexo,Light,3782
2025-10-05,Porno Gafas,Light,3177
2025-10-05,Rincon Prohibido,Light,545
2025-10-06,La Gruta del Sexo,Light,3776
2025-10-06,Porno Gafas,Light,3172
2025-10-06,Rincon Prohibido,Light,545
2025-10-07,La Gruta del Sexo,Light,3772
2025-10-07,Porno Gafas,Light,3170
2025-10-07,Rincon Prohibido,Light,545
2025-10-08,La Gruta del Sexo,Light,3767
2025-10-08,Porno Gafas,Light,3168
2025-10-08,Rincon Prohibido,Light,544
2025-10-09,La Gruta del Sexo,Light,3764
2025-10-09,Porno Gafas,Light,3165
2025-10-09,Rincon Prohibido,Light,543
2025-10-10,La Gruta del Sexo,Light,3758
2025-10-10,Porno Gafas,Light,3158
2025-10-10,Rincon Prohibido,Light,543
2025-10-11,La Gruta del Sexo,Light,3754
2025-10-11,Porno Gafas,Light,3155
2025-10-11,Rincon Prohibido,Light,543
2025-10-12,La Gruta del Sexo,Light,3752
2025-10-12,Porno Gafas,Light,3155
2025-10-12,Rincon Prohibido,Light,543
2025-10-13,La Gruta del Sexo,Light,3750
2025-10-13,Porno Gafas,Light,3155
2025-10-13,Rincon Prohibido,Light,542
2025-10-14,La Gruta del Sexo,Light,3746
2025-10-14,Porno Gafas,Light,3150
2025-10-14,Rincon Prohibido,Light,541
2025-10-15,La Gruta del Sexo,Light,3740
2025-10-15,Porno Gafas,Light,3146
2025-10-15,Rincon Prohibido,Light,540
2025-10-16,La Gruta del Sexo,Light,3735
2025-10-16,Porno Gafas,Light,3143
2025-10-16,Rincon Prohibido,Light,539
2025-10-17,La Gruta del Sexo,Light,3730
2025-10-17,Porno Gafas,Light,3138
2025-10-17,Rincon Prohibido,Light,539
2025-10-18,La Gruta del Sexo,Light,3729
2025-10-18,Porno Gafas,Light,3137
2025-10-18,Rincon Prohibido,Light,538
2025-10-19,La Gruta del Sexo,Light,3728
2025-10-19,Porno Gafas,Light,3136
2025-10-19,Rincon Prohibido,Light,538
2025-10-20,La Gruta del Sexo,Light,3724
2025-10-20,Porno Gafas,Light,3133
2025-10-20,Rincon Prohibido,Light,537
2025-10-21,La Gruta del Sexo,Light,3721
2025-10-21,Porno Gafas,Light,3128
2025-10-21,Rincon Prohibido,Light,537
2025-10-22,La Gruta del Sexo,Light,3715
2025-10-22,Porno Gafas,Light,3124
2025-10-22,Rincon Prohibido,Light,535
2025-10-23,La Gruta del Sexo,Light,3712
2025-10-23,Porno Gafas,Light,3118
2025-10-23,Rincon Prohibido,Light,535
2025-10-24,La Gruta del Sexo,Light,3708
2025-10-24,Porno Gafas,Light,3115
2025-10-24,Rincon Prohibido,Light,534
2025-10-25,La Gruta del Sexo,Light,3706
2025-10-25,Porno Gafas,Light,3113
2025-10-25,Rincon Prohibido,Light,534
2025-10-26,La Gruta del Sexo,Light,3706
2025-10-26,Porno Gafas,Light,3112
2025-10-26,Rincon Prohibido,Light,534
2025-10-27,La Gruta del Sexo,Light,3703
2025-10-27,Porno Gafas,Light,3109
2025-10-27,Rincon Prohibido,Light,534
2025-10-28,La Gruta del Sexo,Light,3694
2025-10-28,Porno Gafas,Light,3103
2025-10-28,Rincon Prohibido,Light,534
2025-10-29,La Gruta del Sexo,Light,3687
2025-10-29,Porno Gafas,Light,3100
2025-10-29,Rincon Prohibido,Light,534
2025-10-30,La Gruta del Sexo,Light,3683
2025-10-30,Porno Gafas,Light,3098
2025-10-30,Rincon Prohibido,Light,533
2025-10-31,La Gruta del Sexo,Light,3678
2025-10-31,Porno Gafas,Light,3093
2025-10-31,Rincon Prohibido,Light,532
2025-11-01,La Gruta del Sexo,Light,3678
2025-11-01,Porno Gafas,Light,3092
2025-11-01,Rincon Prohibido,Light,532
2025-11-02,La Gruta del Sexo,Light,3678
2025-11-02,Porno Gafas,Light,3091
2025-11-02,Rincon Prohibido,Light,532
2025-11-03,La Gruta del Sexo,Light,3674
2025-11-03,Porno Gafas,Light,3085
2025-11-03,Rincon Prohibido,Light,530
2025-11-04,La Gruta del Sexo,Light,3668
2025-11-04,Porno Gafas,Light,3083
2025-11-04,Rincon Prohibido,Light,528
2025-11-05,La Gruta del Sexo,Light,3663
2025-11-05,Porno Gafas,Light,3079
2025-11-05,Rincon Prohibido,Light,527
2025-11-06,La Gruta del Sexo,Light,3662
2025-11-06,Porno Gafas,Light,3079
2025-11-06,Rincon Prohibido,Light,527
2025-11-07,La Gruta del Sexo,Light,3662
2025-11-07,Porno Gafas,Light,3074
2025-11-07,Rincon Prohibido,Light,527
2025-11-08,La Gruta del Sexo,Light,3662
2025-11-08,Porno Gafas,Light,3074
2025-11-08,Rincon Prohibido,Light,527
2025-11-09,La Gruta del Sexo,Light,3660
2025-11-09,Porno Gafas,Light,3073
2025-11-09,Rincon Prohibido,Light,527
2025-11-10,La Gruta del Sexo,Light,3655
2025-11-10,Porno Gafas,Light,3072
2025-11-10,Rincon Prohibido,Light,527
2025-11-11,La Gruta del Sexo,Light,3643
2025-11-11,Porno Gafas,Light,3071
2025-11-11,Rincon Prohibido,Light,527
2025-11-12,La Gruta del Sexo,Light,3642
2025-11-12,Porno Gafas,Light,3069
2025-11-12,Rincon Prohibido,Light,527
2025-11-13,La Gruta del Sexo,Light,3641
2025-11-13,Porno Gafas,Light,3063
2025-11-13,Rincon Prohibido,Light,527
2025-11-14,La Gruta del Sexo,Light,3638
2025-11-14,Porno Gafas,Light,3060
2025-11-14,Rincon Prohibido,Light,527
2025-11-15,La Gruta del Sexo,Light,3637
2025-11-15,Porno Gafas,Light,3059
2025-11-15,Rincon Prohibido,Light,527
2025-11-16,La Gruta del Sexo,Light,3637
2025-11-16,Porno Gafas,Light,3059
2025-11-16,Rincon Prohibido,Light,527
2025-11-17,La Gruta del Sexo,Light,3633
2025-11-17,Porno Gafas,Light,3058
2025-11-17,Rincon Prohibido,Light,527
2025-11-18,La Gruta del Sexo,Light,3626
2025-11-18,Porno Gafas,Light,3054
2025-11-18,Rincon Prohibido,Light,526
2025-11-19,La Gruta del Sexo,Light,3621
2025-11-19,Porno Gafas,Light,3053
2025-11-19,Rincon Prohibido,Light,526
2025-11-20,La Gruta del Sexo,Light,3615
2025-11-20,Porno Gafas,Light,3048
2025-11-20,Rincon Prohibido,Light,525
2025-11-21,La Gruta del Sexo,Light,3613
2025-11-21,Porno Gafas,Light,3045
2025-11-21,Rincon Prohibido,Light,525
2025-11-22,La Gruta del Sexo,Light,3612
2025-11-22,Porno Gafas,Light,3044
2025-11-22,Rincon Prohibido,Light,525
2025-11-23,La Gruta del Sexo,Light,3611
2025-11-23,Porno Gafas,Light,3043
2025-11-23,Rincon Prohibido,Light,525
2025-11-24,La Gruta del Sexo,Light,3607
2025-11-24,Porno Gafas,Light,3042
2025-11-24,Rincon Prohibido,Light,524
2025-11-25,La Gruta del Sexo,Light,3600
2025-11-25,Porno Gafas,Light,3035
2025-11-25,Rincon Prohibido,Light,522
2025-11-26,La Gruta del Sexo,Light,3593
2025-11-26,Porno Gafas,Light,3031
2025-11-26,Rincon Prohibido,Light,521
2025-11-27,La Gruta del Sexo,Light,3591
2025-11-27,Porno Gafas,Light,3026
2025-11-27,Rincon Prohibido,Light,521
2025-11-28,La Gruta del Sexo,Light,3582
2025-11-28,Porno Gafas,Light,3024
2025-11-28,Rincon Prohibido,Light,519
2025-11-29,La Gruta del Sexo,Light,3581
2025-11-29,Porno Gafas,Light,3023
2025-11-29,Rincon Prohibido,Light,519
2025-11-30,La Gruta del Sexo,Light,3581
2025-11-30,Porno Gafas,Light,3022
2025-11-30,Rincon Prohibido,Light,519
2025-12-01,La Gruta del Sexo,Light,3575
2025-12-01,Porno Gafas,Light,3019
2025-12-01,Rincon Prohibido,Light,519
2025-12-02,La Gruta del Sexo,Light,3570
2025-12-02,Porno Gafas,Light,3015
2025-12-02,Rincon Prohibido,Light,519
2025-12-03,La Gruta del Sexo,Light,3567
2025-12-03,Porno Gafas,Light,3014
2025-12-03,Rincon Prohibido,Light,517
2025-12-04,La Gruta del Sexo,Light,3563
2025-12-04,Porno Gafas,Light,3012
2025-12-04,Rincon Prohibido,Light,516
2025-12-05,La Gruta del Sexo,Light,3558
2025-12-05,Porno Gafas,Light,3005
2025-12-05,Rincon Prohibido,Light,515
2025-12-06,La Gruta del Sexo,Light,3557
2025-12-06,Porno Gafas,Light,3005
2025-12-06,Rincon Prohibido,Light,515
2025-12-07,La Gruta del Sexo,Light,3555
2025-12-07,Porno Gafas,Light,3005
2025-12-07,Rincon Prohibido,Light,515
2025-12-08,La Gruta del Sexo,Light,3555
2025-12-08,Porno Gafas,Light,3004
2025-12-08,Rincon Prohibido,Light,515
2025-12-09,La Gruta del Sexo,Light,3552
2025-12-09,Porno Gafas,Light,3002
2025-12-09,Rincon Prohibido,Light,515
2025-12-10,La Gruta del Sexo,Light,3552
2025-12-10,Porno Gafas,Light,3001
2025-12-10,Rincon Prohibido,Light,515
2025-12-11,La Gruta del Sexo,Light,3550
2025-12-11,Porno Gafas,Light,2996
2025-12-11,Rincon Prohibido,Light,515
2025-12-12,La Gruta del Sexo,Light,3544
2025-12-12,Porno Gafas,Light,2992
2025-12-12,Rincon Prohibido,Light,515
2025-12-13,La Gruta del Sexo,Light,3541
2025-12-13,Porno Gafas,Light,2990
2025-12-13,Rincon Prohibido,Light,515
2025-12-14,La Gruta del Sexo,Light,3540
2025-12-14,Porno Gafas,Light,2990
2025-12-14,Rincon Prohibido,Light,515
2025-12-15,La Gruta del Sexo,Light,3536
2025-12-15,Porno Gafas,Light,2988
2025-12-15,Rincon Prohibido,Light,514
2025-12-16,La Gruta del Sexo,Light,3532
2025-12-16,Porno Gafas,Light,2986
2025-12-16,Rincon Prohibido,Light,513
2025-12-17,La Gruta del Sexo,Light,3529
2025-12-17,Porno Gafas,Light,2983
2025-12-17,Rincon Prohibido,Light,510
2025-12-18,La Gruta del Sexo,Light,3524
2025-12-18,Porno Gafas,Light,2979
2025-12-18,Rincon Prohibido,Light,510
2025-12-19,La Gruta del Sexo,Light,3518
2025-12-19,Porno Gafas,Light,2976
2025-12-19,Rincon Prohibido,Light,510
2025-12-20,La Gruta del Sexo,Light,3516
2025-12-20,Porno Gafas,Light,2974
2025-12-20,Rincon Prohibido,Light,510
2025-12-21,La Gruta del Sexo,Light,3514
2025-12-21,Porno Gafas,Light,2974
2025-12-21,Rincon Prohibido,Light,510
2025-12-22,La Gruta del Sexo,Light,3511
2025-12-22,Porno Gafas,Light,2973
2025-12-22,Rincon Prohibido,Light,510
2025-12-23,La Gruta del Sexo,Light,3508
2025-12-23,Porno Gafas,Light,2971
2025-12-23,Rincon Prohibido,Light,510
2025-12-24,La Gruta del Sexo,Light,3505
2025-12-24,Porno Gafas,Light,2968
2025-12-24,Rincon Prohibido,Light,510
2025-12-25,La Gruta del Sexo,Light,3504
2025-12-25,Porno Gafas,Light,2967
2025-12-25,Rincon Prohibido,Light,510
2025-12-26,La Gruta del Sexo,Light,3502
2025-12-26,Porno Gafas,Light,2965
2025-12-26,Rincon Prohibido,Light,510
2025-12-27,La Gruta del Sexo,Light,3502
2025-12-27,Porno Gafas,Light,2964
2025-12-27,Rincon Prohibido,Light,510
2025-12-28,La Gruta del Sexo,Light,3501
2025-12-28,Porno Gafas,Light,2964
2025-12-28,Rincon Prohibido,Light,510
2025-12-29,La Gruta del Sexo,Light,3500
2025-12-29,Porno Gafas,Light,2963
2025-12-29,Rincon Prohibido,Light,510
2025-12-30,La Gruta del Sexo,Light,3498
2025-12-30,Porno Gafas,Light,2953
2025-12-30,Rincon Prohibido,Light,510
2025-12-31,La Gruta del Sexo,Light,3497
2025-12-31,Porno Gafas,Light,2950
2025-12-31,Rincon Prohibido,Light,508
2026-01-01,La Gruta del Sexo,Light,3497
2026-01-01,Porno Gafas,Light,2950
2026-01-01,Rincon Prohibido,Light,508
2026-01-02,La Gruta del Sexo,Light,3494
2026-01-02,Porno Gafas,Light,2948
2026-01-02,Rincon Prohibido,Light,507
2026-01-03,La Gruta del Sexo,Light,3492
2026-01-03,Porno Gafas,Light,2947
2026-01-03,Rincon Prohibido,Light,507
2026-01-04,La Gruta del Sexo,Light,3491
2026-01-04,Porno Gafas,Light,2946
2026-01-04,Rincon Prohibido,Light,507
2026-01-05,La Gruta del Sexo,Light,3489
2026-01-05,Porno Gafas,Light,2944
2026-01-05,Rincon Prohibido,Light,507
2026-01-06,La Gruta del Sexo,Light,3489
2026-01-06,Porno Gafas,Light,2942
2026-01-06,Rincon Prohibido,Light,507
2026-01-07,La Gruta del Sexo,Light,3483
2026-01-07,Porno Gafas,Light,2941
2026-01-07,Rincon Prohibido,Light,506
2026-01-08,La Gruta del Sexo,Light,3478
2026-01-08,Porno Gafas,Light,2936
2026-01-08,Rincon Prohibido,Light,505
2026-01-09,La Gruta del Sexo,Light,3475
2026-01-09,Porno Gafas,Light,2933
2026-01-09,Rincon Prohibido,Light,504
2026-01-10,La Gruta del Sexo,Light,3474
2026-01-10,Porno Gafas,Light,2932
2026-01-10,Rincon Prohibido,Light,504
2026-01-11,La Gruta del Sexo,Light,3473
2026-01-11,Porno Gafas,Light,2932
2026-01-11,Rincon Prohibido,Light,504
2026-01-12,La Gruta del Sexo,Light,3470
2026-01-12,Porno Gafas,Light,2931
2026-01-12,Rincon Prohibido,Light,502
2026-01-13,La Gruta del Sexo,Light,3468
2026-01-13,Porno Gafas,Light,2929
2026-01-13,Rincon Prohibido,Light,501
2026-01-14,La Gruta del Sexo,Light,3466
2026-01-14,Porno Gafas,Light,2926
2026-01-14,Rincon Prohibido,Light,500
2026-01-15,La Gruta del Sexo,Light,3462
2026-01-15,Porno Gafas,Light,2924
2026-01-15,Rincon Prohibido,Light,499
2026-01-16,La Gruta del Sexo,Light,3456
2026-01-16,Porno Gafas,Light,2924
2026-01-16,Rincon Prohibido,Light,497
2026-01-17,La Gruta del Sexo,Light,3454
2026-01-17,Porno Gafas,Light,2923
2026-01-17,Rincon Prohibido,Light,497
2026-01-18,La Gruta del Sexo,Light,3453
2026-01-18,Porno Gafas,Light,2923
2026-01-18,Rincon Prohibido,Light,497
